Date,Open,High,Low,Close,Volume
2011-02-07,130.0,130.95,129.35,129.9,1888
2011-02-08,129.7,131.0,129.0,130.55,1436
2011-02-09,134.45,134.65,131.4,134.6,2979
2011-02-10,135.0,137.25,134.8,136.85,1130
2011-02-11,137.35,138.0,136.6,137.9,1231
2011-02-14,141.5,141.6,138.9,141.35,2841
2011-02-15,141.7,141.7,139.75,140.5,2932
2011-02-16,140.45,140.65,138.45,138.45,5652
2011-02-17,137.55,138.1,136.75,138.1,671
2011-02-18,136.65,138.0,136.65,137.9,683
2011-02-22,135.65,136.2,132.6,133.9,6898
2011-02-23,131.1,131.95,128.4,128.4,2504
2011-02-24,127.15,130.1,125.3,129.0,3696
2011-02-25,129.5,131.2,128.35,130.0,4871
2011-02-28,129.5,129.5,123.5,125.65,25053
2011-03-01,126.65,126.65,123.7,123.7,3120
2011-03-02,121.9,124.55,121.6,124.3,2699
2011-03-03,124.95,125.25,123.9,124.65,472
2011-03-04,123.1,124.25,121.95,122.65,2942
2011-03-07,123.0,123.0,120.5,120.6,355
2011-03-08,122.4,122.4,120.75,121.45,5967
2011-03-09,120.55,121.4,118.0,120.25,8826
2011-03-10,122.4,122.4,119.4,121.2,8686
2011-03-11,119.15,120.85,119.1,120.85,11817
2011-03-14,119.65,120.2,117.55,117.85,4637
2011-03-15,117.55,119.0,113.75,119.0,10322
2011-03-16,118.9,120.35,117.6,118.65,4592
2011-03-17,117.9,118.8,116.75,117.5,5243
2011-03-18,114.75,115.5,114.0,114.0,5200
2011-03-21,114.3,116.85,114.3,115.9,1053
2011-03-22,115.9,115.9,114.55,114.8,1495
2011-03-23,115.05,115.25,114.0,115.25,1335
2011-03-24,117.0,120.65,116.85,120.15,3688
2011-03-25,121.8,122.4,121.15,122.3,3319
2011-03-28,122.55,122.55,120.25,120.7,1520
2011-03-29,120.5,123.55,120.5,123.4,3983
2011-03-30,125.0,127.5,124.7,126.95,3360
2011-03-31,127.3,127.75,125.9,127.2,5666
2011-04-01,128.1,129.4,127.35,129.1,4876
2011-04-04,126.1,127.7,126.1,127.55,1195
2011-04-05,128.6,131.0,128.25,130.3,11044
2011-04-06,130.9,131.65,127.9,128.3,7655
2011-04-07,128.35,129.3,127.7,128.2,5760
2011-04-08,129.2,129.4,128.2,128.6,5604
2011-04-11,127.4,129.1,127.2,127.9,2244
2011-04-12,126.6,127.1,126.25,126.65,4143
2011-04-13,125.0,125.9,123.9,125.9,1332
2011-04-14,126.1,126.2,124.35,124.35,628
2011-04-15,124.35,125.4,124.35,125.4,903
2011-04-18,125.9,125.9,123.5,124.25,312
2011-04-19,125.0,125.0,123.4,123.4,64
2011-04-20,124.15,127.1,124.15,126.95,560
2011-04-21,126.6,126.75,125.9,126.45,845
2011-04-26,127.95,128.05,126.3,126.3,809
2011-04-27,122.75,129.8,120.0,129.8,9907
2011-04-28,131.9,133.55,131.9,132.65,1166
2011-04-29,131.85,132.0,130.7,132.0,307
2011-05-02,133.2,134.7,132.6,133.75,3293
2011-05-03,135.0,136.25,134.25,134.25,2154
2011-05-04,133.4,133.7,132.1,132.1,916
2011-05-05,135.05,137.2,129.7,136.65,1096
2011-05-06,134.9,137.75,134.9,137.25,1581
2011-05-09,137.7,142.9,137.5,140.5,1898
2011-05-10,140.25,143.0,139.95,141.2,4074
2011-05-11,141.5,143.35,141.5,143.1,2267
2011-05-12,142.85,144.0,142.15,143.35,3021
2011-05-13,143.75,144.8,143.75,143.75,3072
2011-05-16,142.25,143.65,138.75,139.05,4648
2011-05-17,135.95,137.0,135.95,136.75,287
2011-05-18,137.55,137.75,136.6,137.25,2977
2011-05-19,139.0,139.8,137.6,139.2,1136
2011-05-20,139.7,140.25,139.0,139.55,1290
2011-05-23,140.0,140.5,136.85,138.95,2537
2011-05-24,140.5,140.5,137.8,138.45,1927
2011-05-25,136.4,138.25,136.0,136.0,546
2011-05-26,135.1,137.6,134.6,137.25,2835
2011-05-27,137.2,137.2,135.95,136.9,129
2011-05-31,134.5,137.45,134.5,136.2,2696
2011-06-01,135.25,136.85,134.8,135.5,4403
2011-06-02,133.2,134.1,131.75,134.1,1953
2011-06-03,134.45,134.45,130.75,132.05,1276
2011-06-06,132.0,132.0,126.55,128.4,5703
2011-06-07,126.9,129.7,126.9,129.3,873
2011-06-08,127.7,129.3,126.0,129.0,2013
2011-06-09,128.8,131.05,128.8,130.35,684
2011-06-10,131.3,132.15,130.3,132.15,477
2011-06-13,130.75,131.0,129.7,130.15,6100
2011-06-14,130.7,131.25,129.25,130.8,4905
2011-06-15,132.7,134.45,131.65,133.45,4829
2011-06-16,132.25,132.45,129.75,131.05,6148
2011-06-17,130.2,131.0,128.9,129.9,242
2011-06-20,130.2,131.15,130.2,130.9,50
2011-06-21,130.3,134.55,130.3,134.55,132
2011-06-22,135.0,135.5,133.95,133.95,1411
2011-06-23,134.15,134.15,134.15,134.15,6
2011-06-24,136.5,137.4,136.0,136.65,320
2011-06-27,136.5,139.75,136.5,139.75,1292
2011-06-28,140.05,141.2,139.85,140.15,7114
2011-06-29,140.5,143.0,139.75,142.55,1865
2011-06-30,142.05,142.05,138.25,139.65,1307
2011-07-01,141.5,143.5,140.6,142.45,520
2011-07-05,144.1,146.6,144.1,146.6,1252
2011-07-06,147.1,148.85,147.1,148.75,1196
2011-07-07,148.9,152.1,148.9,151.8,1744
2011-07-08,152.0,152.85,147.75,151.0,3239
2011-07-11,153.0,154.2,151.25,151.3,2001
2011-07-12,151.0,153.8,147.9,152.65,3699
2011-07-13,152.55,153.35,151.05,152.45,2086
2011-07-14,151.0,151.5,149.5,150.3,2250
2011-07-15,149.1,151.25,148.85,148.85,3840
2011-07-18,152.0,152.0,149.45,149.45,960
2011-07-19,151.0,153.2,150.05,153.05,1654
2011-07-20,154.7,155.9,152.05,152.45,1752
2011-07-21,151.0,151.8,148.85,148.85,3917
2011-07-22,147.1,149.4,147.1,147.95,1267
2011-07-25,151.9,151.9,148.75,148.95,587
2011-07-26,148.55,148.7,145.9,146.55,1893
2011-07-27,156.2,158.3,154.85,156.1,11054
2011-07-28,155.0,157.0,154.45,157.0,4291
2011-07-29,156.5,157.35,153.6,156.15,2529
2011-08-01,157.6,158.0,155.0,156.4,1639
2011-08-02,156.0,156.3,154.7,156.3,210
2011-08-03,150.0,150.0,144.55,147.0,3207
2011-08-04,147.95,147.95,145.15,145.15,1598
2011-08-05,139.85,145.55,137.15,141.5,5732
2011-08-08,135.5,140.5,135.5,139.3,4799
2011-08-09,135.9,139.6,131.05,139.6,6830
2011-08-10,143.75,143.75,139.5,140.75,6143
2011-08-11,139.55,139.55,135.0,138.4,3298
2011-08-12,139.0,141.75,137.5,141.75,1446
2011-08-15,143.3,143.3,137.6,137.6,1711
2011-08-16,140.7,140.7,138.0,138.0,1346
2011-08-17,136.45,137.4,135.8,136.1,466
2011-08-18,135.7,135.7,131.0,131.1,1875
2011-08-19,126.95,131.2,125.0,129.45,3133
2011-08-22,124.2,127.3,124.2,124.35,2454
2011-08-23,125.9,128.1,124.6,128.05,937
2011-08-24,132.6,135.5,132.5,134.1,3520
2011-08-25,135.3,136.0,133.65,134.35,2311
2011-08-26,134.55,137.15,131.95,135.95,1800
2011-08-29,138.85,141.15,138.25,141.15,2940
2011-08-30,142.85,143.7,141.95,143.7,3091
2011-08-31,147.9,149.35,145.95,149.35,4670
2011-09-01,151.45,152.0,150.25,151.7,2965
2011-09-02,150.05,150.05,145.95,147.55,2838
2011-09-06,145.1,149.55,145.1,149.55,2182
2011-09-07,154.2,155.8,152.65,154.35,10348
2011-09-08,156.4,157.0,155.2,156.85,2152
2011-09-09,157.4,158.0,155.95,158.0,1483
2011-09-12,154.0,158.0,152.5,157.6,3415
2011-09-13,158.65,159.0,157.6,158.4,3280
2011-09-14,160.0,161.4,160.0,161.25,2633
2011-09-15,161.7,162.95,159.7,161.05,5167
2011-09-16,164.5,168.0,163.1,168.0,2428
2011-09-19,172.5,175.45,172.1,174.45,4831
2011-09-20,177.4,179.0,172.0,173.3,5547
2011-09-21,171.05,173.0,170.15,172.4,1998
2011-09-22,169.8,169.8,165.55,168.4,2125
2011-09-23,165.8,166.85,162.55,165.0,2684
2011-09-26,165.5,170.45,165.0,167.45,2295
2011-09-27,171.4,172.6,163.95,166.65,1318
2011-09-28,165.5,171.25,165.25,170.0,2699
2011-09-29,169.4,171.75,162.85,165.2,3286
2011-09-30,164.0,165.15,160.4,165.15,2323
2011-10-03,161.35,165.05,161.1,163.65,4975
2011-10-04,160.9,160.9,153.35,156.05,2694
2011-10-05,159.7,160.5,156.6,159.65,4192
2011-10-06,165.25,166.7,163.4,163.4,1663
2011-10-07,165.0,166.35,163.0,163.0,2109
2011-10-10,168.5,170.25,164.7,169.2,3514
2011-10-11,171.3,172.5,168.2,172.5,2611
2011-10-12,173.0,174.1,170.5,173.85,2213
2011-10-13,172.05,174.1,171.7,173.25,1112
2011-10-14,176.9,176.9,173.3,174.25,1036
2011-10-17,178.45,180.1,176.15,177.0,4058
2011-10-18,175.1,177.0,174.4,174.4,2519
2011-10-19,176.3,176.35,172.05,172.05,1659
2011-10-20,169.5,170.15,167.2,168.95,2064
2011-10-21,169.6,175.8,169.45,169.65,1082
2011-10-24,169.0,171.5,168.8,171.5,1950
2011-10-25,171.5,171.75,165.65,166.05,2280
2011-10-26,144.0,148.8,141.6,145.3,37022
2011-10-27,144.95,145.85,142.35,143.1,15913
2011-10-28,146.2,151.35,145.0,151.0,7064
2011-10-31,154.5,155.4,153.45,153.5,8539
2011-11-01,153.0,155.3,152.2,153.6,4653
2011-11-02,156.8,156.8,154.75,155.6,2269
2011-11-03,155.9,158.7,154.5,156.65,4154
2011-11-04,158.5,158.5,156.1,156.35,1925
2011-11-07,157.65,158.8,156.05,156.25,1793
2011-11-08,157.9,158.9,156.45,156.45,2051
2011-11-09,157.95,158.05,156.0,157.65,1179
2011-11-10,156.8,157.35,153.4,155.45,2520
2011-11-11,155.95,157.1,155.2,157.1,748
2011-11-14,159.55,160.45,157.3,160.45,1453
2011-11-15,162.95,163.0,159.05,159.65,2122
2011-11-16,161.05,161.2,159.7,159.7,975
2011-11-17,157.25,158.35,152.8,152.8,3259
2011-11-18,152.0,152.1,148.85,148.9,3214
2011-11-21,146.2,146.2,138.1,138.15,5241
2011-11-22,139.4,140.3,137.1,137.15,4608
2011-11-23,141.0,144.75,141.0,142.35,7492
2011-11-25,140.5,143.7,139.6,139.6,1846
2011-11-28,140.3,144.35,140.0,144.35,3463
2011-11-29,145.6,148.8,142.15,142.15,2889
2011-11-30,141.95,144.85,140.5,142.35,3664
2011-12-01,143.35,146.5,141.1,146.0,9417
2011-12-02,148.5,148.5,145.0,148.1,2578
2011-12-05,146.6,148.65,144.95,146.2,2929
2011-12-06,145.5,148.3,144.1,144.1,9635
2011-12-07,144.0,145.9,141.8,145.9,5599
2011-12-08,146.7,147.3,144.7,144.7,3287
2011-12-09,143.95,144.3,141.65,143.75,5577
2011-12-12,145.8,145.9,143.0,143.55,2755
2011-12-13,144.9,144.9,139.0,139.0,1563
2011-12-14,139.0,139.7,131.25,131.65,7802
2011-12-15,135.1,145.0,135.1,139.15,1776
2011-12-16,141.0,141.35,139.45,140.6,1872
2011-12-19,139.75,140.1,139.1,139.3,1783
2011-12-20,139.3,139.3,137.9,138.6,2246
2011-12-21,139.05,140.15,135.6,135.6,2455
2011-12-22,134.0,137.1,133.5,137.1,2564
2011-12-23,138.5,138.5,135.7,136.0,1929
2011-12-27,136.8,137.4,135.2,135.5,5539
2011-12-28,135.5,136.3,133.5,134.35,9367
2011-12-29,136.0,136.0,129.45,132.8,9241
2011-12-30,133.5,136.45,133.5,135.0,3892
2012-01-03,137.65,137.65,134.8,135.25,4566
2012-01-04,136.55,139.35,136.45,137.4,4577
2012-01-05,137.75,138.5,136.4,137.6,1521
2012-01-06,138.5,144.6,138.5,144.45,3827
2012-01-09,144.0,144.15,139.35,139.35,4451
2012-01-10,140.0,142.1,139.3,139.9,4010
2012-01-11,141.1,142.25,140.75,141.5,1980
2012-01-12,141.5,141.5,138.25,138.3,5973
2012-01-13,137.85,138.95,136.6,138.95,2457
2012-01-17,142.2,143.05,140.65,142.55,2149
2012-01-18,142.9,145.55,141.5,145.55,3730
2012-01-19,147.9,151.6,146.45,150.55,8665
2012-01-20,149.25,149.4,147.1,147.1,2750
2012-01-23,148.45,148.85,143.45,143.5,1458
2012-01-24,143.3,144.7,141.55,143.7,1670
2012-01-25,146.3,146.3,142.75,143.0,2030
2012-01-26,143.0,147.75,141.55,146.85,1641
2012-01-27,148.2,149.0,147.1,147.85,3655
2012-01-30,148.35,148.9,145.4,146.25,2904
2012-01-31,147.0,148.1,145.55,145.55,10942
2012-02-01,136.7,137.3,130.6,134.1,25743
2012-02-02,137.0,137.8,134.5,135.1,13942
2012-02-03,138.5,140.7,138.2,140.45,6207
2012-02-06,142.8,144.4,139.95,140.2,8260
2012-02-07,140.1,140.1,138.3,139.1,4060
2012-02-08,138.4,140.5,138.35,138.35,3076
2012-02-09,139.8,140.4,137.0,137.5,1866
2012-02-10,138.7,142.2,138.0,141.45,4652
2012-02-13,141.35,143.95,140.25,143.95,6175
2012-02-14,145.2,147.0,144.7,144.7,4070
2012-02-15,146.6,146.7,144.7,145.65,3299
2012-02-16,140.3,140.45,134.7,135.0,9306
2012-02-17,137.95,139.0,136.8,137.65,6479
2012-02-21,139.4,139.4,136.85,137.45,1949
2012-02-22,138.4,138.4,136.55,136.55,1998
2012-02-23,136.7,136.7,133.25,135.2,2443
2012-02-24,133.55,134.65,132.9,133.75,3716
2012-02-27,133.25,133.4,132.25,132.7,1320
2012-02-28,132.9,135.55,132.7,135.45,572
2012-02-29,136.5,137.5,134.9,134.95,1104
2012-03-01,135.25,135.75,133.15,134.3,3332
2012-03-02,136.0,137.75,135.1,136.85,3049
2012-03-05,136.2,137.5,134.8,135.8,3603
2012-03-06,136.25,139.4,135.2,137.25,3090
2012-03-07,137.9,141.1,137.9,139.55,3603
2012-03-08,140.45,140.9,139.1,140.35,3053
2012-03-09,142.0,142.7,140.0,140.8,1307
2012-03-12,140.3,141.0,139.0,139.3,3879
2012-03-13,139.95,141.35,139.0,140.0,2267
2012-03-14,141.1,141.75,139.6,139.65,1835
2012-03-15,140.0,140.15,138.7,139.75,4476
2012-03-16,141.3,141.3,137.8,139.2,1062
2012-03-19,141.0,141.0,139.15,139.5,2181
2012-03-20,140.6,141.5,138.9,141.5,2442
2012-03-21,145.0,146.7,144.7,146.35,2946
2012-03-22,145.3,146.75,144.15,146.05,3212
2012-03-23,146.0,147.5,145.2,146.95,1103
2012-03-26,148.0,150.0,146.7,148.0,2339
2012-03-27,152.3,155.55,151.3,155.55,6978
2012-03-28,154.9,155.6,151.25,152.25,3663
2012-03-29,151.25,154.95,150.7,154.95,1634
2012-03-30,153.7,154.75,151.75,152.8,1258
2012-04-02,152.85,152.85,146.3,149.85,7388
2012-04-03,149.3,152.0,147.6,150.65,1278
2012-04-04,151.5,151.5,147.2,147.7,767
2012-04-05,148.5,149.95,147.0,149.25,1348
2012-04-09,149.25,149.25,149.25,149.25,0
2012-04-10,146.9,147.4,144.4,146.3,1573
2012-04-11,143.0,146.2,142.6,145.5,1290
2012-04-12,144.4,146.2,142.45,144.85,2056
2012-04-13,144.1,144.95,142.7,142.7,436
2012-04-16,144.3,145.5,141.0,141.95,3359
2012-04-17,141.6,144.2,141.5,144.0,1494
2012-04-18,144.35,147.4,143.75,145.65,2644
2012-04-19,148.65,148.65,146.6,147.8,1236
2012-04-20,146.5,147.05,144.95,145.3,642
2012-04-23,144.9,144.9,142.85,142.85,1212
2012-04-24,144.25,144.25,143.15,143.9,1087
2012-04-25,146.3,147.4,145.0,146.75,1958
2012-04-26,146.45,147.85,146.25,146.4,1475
2012-04-27,167.4,173.9,164.45,170.0,33734
2012-04-30,170.6,173.6,169.2,173.6,7704
2012-05-01,173.6,173.6,173.6,173.6,0
2012-05-02,174.05,175.45,172.6,175.45,2742
2012-05-03,174.0,177.95,173.95,176.0,2822
2012-05-04,173.75,175.6,173.35,173.8,1344
2012-05-07,169.9,172.0,168.0,172.0,2230
2012-05-08,172.25,173.2,168.4,168.4,933
2012-05-09,171.6,171.9,169.45,171.8,546
2012-05-10,172.9,174.6,171.8,172.55,1214
2012-05-11,175.5,178.0,174.05,175.65,1547
2012-05-14,176.9,176.9,173.7,175.85,934
2012-05-15,174.65,181.45,174.65,179.45,1668
2012-05-16,176.0,177.75,175.3,177.75,940
2012-05-17,176.2,177.3,174.5,174.5,92
2012-05-18,172.0,173.0,169.4,172.0,1396
2012-05-21,168.8,169.15,167.3,169.0,863
2012-05-22,171.0,171.65,170.0,170.0,1547
2012-05-23,170.0,171.6,168.7,170.1,407
2012-05-24,171.8,173.0,170.65,170.65,228
2012-05-25,171.85,171.85,170.95,171.0,113
2012-05-29,171.0,171.75,170.0,171.75,267
2012-05-30,170.8,171.7,170.2,170.2,423
2012-05-31,169.7,169.7,168.0,168.4,589
2012-06-01,171.0,172.0,168.4,168.5,142
2012-06-04,166.1,169.55,165.95,168.65,2399
2012-06-05,171.45,173.2,170.4,170.4,1866
2012-06-06,171.0,174.9,171.0,174.25,834
2012-06-07,174.15,175.0,172.65,173.75,563
2012-06-08,174.0,176.75,174.0,176.75,457
2012-06-11,174.7,175.8,172.8,172.8,1163
2012-06-12,172.9,174.0,172.9,174.0,858
2012-06-13,172.7,173.7,171.05,171.05,685
2012-06-14,171.65,171.75,171.0,171.75,311
2012-06-15,169.1,171.05,169.1,170.25,72
2012-06-18,173.35,176.5,171.25,176.5,1219
2012-06-19,177.4,177.5,174.95,174.95,326
2012-06-20,176.9,177.0,174.7,176.05,542
2012-06-21,174.7,177.8,174.7,177.8,183
2012-06-22,175.8,176.4,175.3,175.3,1274
2012-06-25,178.0,178.0,174.85,175.0,686
2012-06-26,177.1,181.5,177.1,178.55,1852
2012-06-27,181.0,182.95,180.5,182.2,908
2012-06-28,181.6,181.6,178.45,178.55,286
2012-06-29,177.35,180.65,176.75,180.65,1003
2012-07-02,179.7,181.65,179.7,180.95,272
2012-07-03,181.4,182.35,181.0,181.0,451
2012-07-05,182.15,185.4,182.15,185.4,1112
2012-07-06,183.0,186.4,183.0,185.0,1418
2012-07-09,183.0,183.0,182.0,183.0,321
2012-07-10,183.6,184.3,181.75,181.95,196
2012-07-11,179.9,181.45,178.15,178.15,400
2012-07-12,179.4,179.4,174.7,174.7,394
2012-07-13,177.8,177.8,175.25,176.2,1251
2012-07-16,178.9,179.35,176.2,179.35,591
2012-07-17,175.2,178.0,175.2,177.0,145
2012-07-18,176.8,178.8,176.5,176.7,194
2012-07-19,178.5,183.85,177.5,183.5,2430
2012-07-20,183.5,188.3,183.35,188.3,958
2012-07-23,187.9,187.9,182.5,183.7,1235
2012-07-24,186.4,187.0,183.55,183.9,1780
2012-07-25,183.5,183.75,179.45,179.45,1914
2012-07-26,178.3,180.0,176.05,176.05,2610
2012-07-27,180.3,190.0,179.4,188.7,4475
2012-07-30,192.65,196.0,192.0,194.55,2516
2012-07-31,193.5,194.45,189.0,190.8,1094
2012-08-01,192.05,192.05,188.6,189.3,509
2012-08-02,190.3,192.0,187.8,187.8,1808
2012-08-03,189.05,193.0,189.05,191.05,675
2012-08-06,190.25,192.0,188.7,189.1,1243
2012-08-07,188.65,193.0,188.2,193.0,1511
2012-08-08,191.4,191.9,189.5,190.7,1542
2012-08-09,191.7,191.7,190.0,190.25,1257
2012-08-10,191.2,191.25,189.7,190.25,998
2012-08-13,189.6,189.85,187.5,187.6,1049
2012-08-14,189.2,191.5,188.3,190.25,960
2012-08-15,189.5,191.75,189.3,191.75,1443
2012-08-16,194.0,194.0,192.0,193.75,710
2012-08-17,194.9,197.0,193.05,195.8,1241
2012-08-20,196.0,197.25,193.6,193.6,1078
2012-08-21,194.1,194.8,192.75,192.75,732
2012-08-22,192.0,193.3,188.3,192.2,750
2012-08-23,193.45,194.0,191.9,192.8,980
2012-08-24,193.45,197.0,191.0,196.25,1531
2012-08-27,198.9,198.9,195.2,195.2,1663
2012-08-28,195.0,195.7,193.8,194.0,1217
2012-08-29,197.3,197.3,195.2,195.45,539
2012-08-30,197.2,199.0,196.15,197.25,2630
2012-08-31,198.0,198.6,196.5,197.25,3790
2012-09-04,198.0,198.95,195.5,195.5,1136
2012-09-05,197.9,198.1,195.0,196.15,1638
2012-09-06,197.0,199.45,196.8,199.0,2357
2012-09-07,199.5,201.5,198.3,201.25,5903
2012-09-10,203.0,204.0,201.5,204.0,3451
2012-09-11,202.0,202.5,198.25,198.25,7139
2012-09-12,199.8,200.5,196.6,196.6,2357
2012-09-13,198.9,200.15,194.0,197.75,2967
2012-09-14,197.75,197.75,197.75,197.75,0
2012-09-17,199.3,201.0,197.8,197.8,377
2012-09-18,197.95,199.95,195.9,199.95,2217
2012-09-19,199.1,200.05,198.95,200.0,560
2012-09-20,201.5,202.15,200.25,202.0,1261
2012-09-21,201.3,202.45,199.5,200.15,3350
2012-09-24,199.3,199.75,196.6,197.5,1607
2012-09-25,197.05,198.5,196.0,198.45,1510
2012-09-26,197.0,197.5,193.75,194.4,1798
2012-09-27,195.2,198.1,194.2,197.35,1147
2012-09-28,199.6,199.6,197.6,197.6,1185
2012-10-01,198.5,200.0,196.4,196.4,503
2012-10-02,196.1,197.7,193.35,193.9,1506
2012-10-03,194.9,196.2,193.9,196.1,442
2012-10-04,199.1,201.5,197.95,198.65,2226
2012-10-05,200.0,200.5,199.1,199.45,2498
2012-10-08,198.15,200.0,197.4,197.6,513
2012-10-09,200.6,200.6,195.7,196.55,912
2012-10-10,195.5,195.8,193.2,194.05,733
2012-10-11,191.7,192.0,187.15,189.35,4788
2012-10-12,188.6,189.35,187.15,187.65,1367
2012-10-15,188.75,189.6,185.1,186.65,4463
2012-10-16,189.05,189.05,186.0,187.0,1738
2012-10-17,186.45,188.6,185.5,187.45,2500
2012-10-18,189.4,189.85,188.2,189.5,954
2012-10-19,188.4,189.0,186.55,186.55,3315
2012-10-22,184.5,184.95,178.15,179.6,2483
2012-10-23,178.6,181.25,178.0,179.85,2302
2012-10-24,181.55,183.35,177.1,177.1,1908
2012-10-25,177.1,177.9,173.7,175.65,2146
2012-10-26,169.9,180.8,168.6,177.9,9862
2012-10-31,185.0,185.2,179.1,179.15,4110
2012-11-01,179.35,180.7,179.0,179.6,1029
2012-11-02,180.45,184.2,179.25,182.45,2805
2012-11-05,182.15,182.55,180.2,182.5,2587
2012-11-06,184.1,185.0,183.75,184.3,957
2012-11-07,185.9,185.9,180.4,180.4,3079
2012-11-08,182.9,182.9,180.85,180.85,731
2012-11-09,178.1,180.2,177.0,179.65,2726
2012-11-12,178.85,179.95,178.1,178.9,278
2012-11-13,178.4,178.45,176.8,178.15,2115
2012-11-14,179.6,179.6,177.0,177.1,1810
2012-11-15,176.0,176.0,173.3,175.0,1862
2012-11-16,172.4,176.2,172.2,174.25,998
2012-11-19,177.9,181.0,177.0,180.65,777
2012-11-20,179.95,182.0,179.05,182.0,1039
2012-11-21,183.15,183.5,182.25,183.5,733
2012-11-23,186.0,186.3,183.15,184.1,2173
2012-11-26,183.85,187.0,183.7,186.0,1001
2012-11-27,189.1,189.5,187.2,189.5,2125
2012-11-28,189.25,190.0,188.0,189.5,1214
2012-11-29,190.6,193.35,190.6,193.05,3363
2012-11-30,192.6,194.05,191.3,191.3,1890
2012-12-03,194.25,195.3,192.75,193.0,1813
2012-12-04,192.15,192.65,190.4,191.6,3301
2012-12-05,193.0,194.15,191.85,193.2,1210
2012-12-06,193.35,196.55,193.2,196.55,4271
2012-12-07,195.9,197.8,194.9,197.2,740
2012-12-10,195.5,196.8,194.6,194.6,4101
2012-12-11,192.4,194.85,189.85,194.85,1938
2012-12-12,193.2,193.75,192.15,193.25,595
2012-12-13,193.75,193.75,191.6,192.1,2491
2012-12-14,192.6,192.6,189.25,189.65,1502
2012-12-17,190.95,191.7,189.7,191.5,1596
2012-12-18,193.4,197.45,192.7,197.45,2945
2012-12-19,196.5,197.95,194.35,196.05,3188
2012-12-20,194.8,196.05,193.35,196.05,527
2012-12-21,194.85,195.7,192.4,194.9,1895
2012-12-24,194.9,194.9,194.9,194.9,0
2012-12-26,194.9,194.9,194.9,194.9,0
2012-12-27,188.5,188.5,185.75,186.4,2068
2012-12-28,187.0,189.0,186.95,189.0,800
2012-12-31,189.0,189.0,189.0,189.0,0
2013-01-02,190.0,194.15,189.15,192.8,1776
2013-01-03,196.0,197.8,194.6,197.55,1168
2013-01-04,198.0,199.1,197.0,198.35,2385
2013-01-07,201.0,206.0,200.3,204.5,3738
2013-01-08,205.0,206.0,201.65,202.55,2626
2013-01-09,203.6,206.0,203.6,205.4,1705
2013-01-10,204.35,204.65,199.2,199.2,1889
2013-01-11,200.4,200.9,198.2,199.95,2080
2013-01-14,201.9,205.0,199.15,205.0,4412
2013-01-15,205.0,205.15,202.8,203.35,2930
2013-01-16,205.0,205.2,203.0,203.5,1051
2013-01-17,202.9,203.5,202.0,203.35,954
2013-01-18,203.3,204.95,203.0,204.65,1337
2013-01-22,204.6,205.15,203.1,203.1,2446
2013-01-23,204.55,205.9,200.5,201.1,3596
2013-01-24,202.1,207.0,200.75,206.7,5202
2013-01-25,205.0,205.95,203.6,205.85,3589
2013-01-28,211.9,212.3,205.55,206.75,4830
2013-01-29,206.0,206.6,198.05,199.55,4243
2013-01-30,210.1,210.25,197.25,203.7,14698
2013-01-31,201.1,203.05,198.7,200.8,4915
2013-02-01,196.45,197.1,192.55,192.8,5748
2013-02-04,195.0,196.15,192.7,192.95,5945
2013-02-05,193.9,197.35,192.4,196.6,2635
2013-02-06,198.9,198.95,194.4,195.25,2820
2013-02-07,194.6,195.7,190.7,193.2,3306
2013-02-08,195.25,197.85,194.4,197.1,1876
2013-02-11,196.9,197.0,192.0,192.45,2483
2013-02-12,193.1,194.0,191.6,192.9,3948
2013-02-13,192.85,200.0,192.0,198.2,2799
2013-02-14,202.0,202.0,199.75,201.5,4425
2013-02-15,201.0,202.2,199.0,199.3,2423
2013-02-19,198.4,200.5,197.15,200.2,2556
2013-02-20,200.3,204.9,200.3,202.75,2488
2013-02-21,200.3,203.0,199.5,203.0,4507
2013-02-22,201.75,203.35,199.25,199.25,1425
2013-02-25,201.9,202.0,200.5,202.0,2259
2013-02-26,199.8,199.9,196.55,196.55,3956
2013-02-27,197.65,200.85,196.55,200.85,2351
2013-02-28,202.0,202.2,199.0,201.95,2054
2013-03-01,201.6,203.95,201.0,203.4,5392
2013-03-04,203.0,207.05,202.8,206.95,1199
2013-03-05,209.5,210.5,206.95,209.45,1954
2013-03-06,210.7,212.15,209.7,209.85,5639
2013-03-07,210.7,211.0,207.25,209.6,1356
2013-03-08,210.65,212.05,208.3,209.9,2538
2013-03-11,211.0,211.5,208.6,209.2,1562
2013-03-12,209.0,212.1,206.7,209.7,2010
2013-03-13,210.4,212.7,209.75,210.65,1702
2013-03-14,209.5,209.85,205.5,207.25,5850
2013-03-15,205.0,205.0,201.0,201.7,2823
2013-03-18,199.6,202.0,198.2,198.9,3511
2013-03-19,200.65,200.65,197.65,198.6,1026
2013-03-20,199.0,200.45,197.05,197.95,3640
2013-03-21,199.35,199.35,197.8,198.0,2419
2013-03-22,196.35,197.9,194.75,195.5,3016
2013-03-25,199.3,200.4,198.4,198.4,2914
2013-03-26,200.55,202.5,199.25,202.5,1036
2013-03-27,203.85,208.1,202.0,207.2,2321
2013-03-28,206.15,208.45,206.15,206.7,3239
2013-04-01,206.7,206.7,206.7,206.7,0
2013-04-02,204.6,207.1,203.55,206.95,2194
2013-04-03,206.5,206.5,203.25,203.3,803
2013-04-04,203.0,203.25,200.85,201.15,1903
